objno_deep2,z_pred
11039881,0.7953158652571785
13043718,1.6399890109592197
13033035,0.7377187086267679
13012392,0.5384086916299008
13021141,0.8706342522235392
11044664,1.149856403146017
13056822,0.6606841213046556
13049178,0.5915483349751582
13050352,0.5296336548467203
11038571,0.9611887386048661
14012838,0.4779444374677801
14018310,0.5542166169672298
13025674,0.7961994793589711
12003927,0.7524795218865188
14023705,0.8528539784817075
11026348,0.7597186316448165
12007906,0.4516527590153628
13010404,0.5878773897478925
13003595,0.5889002737789113
11021771,0.49691028066841947
12021446,0.8830429021913072
12008622,1.080917938957605
14017529,0.8200320753075431
12012313,0.6961797437331662
11013893,0.4287977954338069
13050886,1.5381089005164275
12011483,0.464797915766122
11022326,1.0528745187978805
12021357,1.2713935472728868
13049885,0.5588034248641758
14012084,1.0996253151312754
11028367,0.5231580891279898
14021422,0.42881304962859074
12004864,1.3567635964842266
14016679,0.6147740472577129
12019248,0.7161180775981111
